timestamp,close,high,low,trade_count,open,volume,vwap
2017-03-27 04:00:00+00:00,108.25,108.405,103.575,73010,105.57,13081951,106.95283
2017-03-28 04:00:00+00:00,107.69,108.89,107.27,59699,108.25,11141501,107.880845
2017-03-29 04:00:00+00:00,107.34,108.49,107.25,47309,107.99,9812006,107.67453
2017-03-30 04:00:00+00:00,109.4,110.0,107.4,69633,107.63,13521194,109.087511
2017-03-31 04:00:00+00:00,108.93,109.89,108.4021,59654,109.01,11714060,109.057708
2017-04-03 04:00:00+00:00,108.38,109.65,107.42,63880,108.94,11723496,108.405759
2017-04-04 04:00:00+00:00,100.78,104.42,100.34,184778,103.17,33474704,101.922678
2017-04-05 04:00:00+00:00,100.03,102.37,99.5,111311,100.02,19174472,101.070416
2017-04-06 04:00:00+00:00,100.76,101.25,98.41,92648,100.24,16298026,100.048631
2017-04-07 04:00:00+00:00,100.33,101.73,99.72,58110,101.02,11422548,100.420845
2017-04-10 04:00:00+00:00,97.77,100.63,97.6,89524,100.36,19724899,98.620176
2017-04-11 04:00:00+00:00,98.12,98.8999,96.35,93874,96.55,16139139,97.795102
2017-04-12 04:00:00+00:00,97.31,98.7,97.1,60094,98.12,10997441,97.813471
2017-04-13 04:00:00+00:00,95.49,97.21,95.49,80805,96.33,13178219,96.391911
2017-04-17 04:00:00+00:00,99.23,99.24,95.8,68986,96.01,13364638,98.263944
2017-04-18 04:00:00+00:00,99.29,99.54,97.6,60960,98.65,9481220,98.690658
2017-04-19 04:00:00+00:00,99.68,100.98,99.41,55585,100.0,9800234,100.168349
2017-04-20 04:00:00+00:00,101.26,101.4464,99.41,59171,100.27,10594891,100.61709
2017-04-21 04:00:00+00:00,101.68,101.79,100.36,51684,100.84,9005247,101.337105
2017-04-24 04:00:00+00:00,102.95,103.48,102.11,57128,102.96,9702209,102.84296
2017-04-25 04:00:00+00:00,104.74,105.33,102.67,57372,103.54,10401656,104.30172
2017-04-26 04:00:00+00:00,104.02,105.39,103.94,52985,105.29,8535075,104.576253
2017-04-27 04:00:00+00:00,105.64,105.98,103.59,47573,104.32,8709651,105.293506
2017-04-28 04:00:00+00:00,104.3,105.64,104.07,51836,105.36,9288653,104.80415
2017-05-01 04:00:00+00:00,106.64,106.85,104.45,49786,104.74,7943207,105.791656
2017-05-02 04:00:00+00:00,103.48,105.5955,102.56,89765,105.55,16260487,103.685556
2017-05-03 04:00:00+00:00,104.25,104.64,102.6,54087,103.2,8707151,103.750411
2017-05-04 04:00:00+00:00,103.85,104.95,103.53,36348,104.5,5503363,104.053355
2017-05-05 04:00:00+00:00,103.86,104.15,102.75,39185,103.38,6040065,103.530066
2017-05-08 04:00:00+00:00,102.77,104.4,102.31,55942,104.34,9932561,103.106864
2017-05-09 04:00:00+00:00,102.94,104.93,102.66,126290,103.0,21827503,103.843758
2017-05-10 04:00:00+00:00,121.29,121.82,114.02,276694,114.29,55630714,118.685885
2017-05-11 04:00:00+00:00,126.5,130.43,119.91,276595,120.05,49647857,126.030565
2017-05-12 04:00:00+00:00,127.89,129.6,125.78,136994,126.63,25043301,127.530754
2017-05-15 04:00:00+00:00,134.31,134.41,129.38,153947,129.56,27834066,132.866568
2017-05-16 04:00:00+00:00,136.81,137.44,133.3635,155025,136.38,28690348,135.405139
2017-05-17 04:00:00+00:00,127.72,134.86,127.55,189480,134.1,32724327,130.980585
2017-05-18 04:00:00+00:00,133.07,133.43,127.05,156350,129.5,29521761,131.377663
2017-05-19 04:00:00+00:00,136.0,138.22,135.22,143144,137.025,26164129,136.742534
2017-05-22 04:00:00+00:00,138.9,139.48,137.33,104639,137.77,21448058,138.462954
2017-05-23 04:00:00+00:00,137.03,139.79,135.71,87399,139.7,17739612,137.13465
2017-05-24 04:00:00+00:00,138.57,141.07,138.08,105587,140.96,20972887,139.349034
2017-05-25 04:00:00+00:00,138.26,140.03,136.44,83800,140.0,15760978,137.8638
2017-05-26 04:00:00+00:00,141.84,145.28,137.11,107899,137.9,19810330,140.028409
2017-05-30 04:00:00+00:00,144.87,146.2911,143.05,123839,143.7,26402471,144.829607
2017-05-31 04:00:00+00:00,144.35,147.0,142.05,107436,146.69,23580431,144.191359
2017-06-01 04:00:00+00:00,144.36,145.03,142.52,72039,144.99,13123745,143.794231
2017-06-02 04:00:00+00:00,143.64,145.3,143.4,68168,144.24,12795856,144.127068
2017-06-05 04:00:00+00:00,148.01,148.53,142.51,106016,142.98,20801663,146.902442
2017-06-06 04:00:00+00:00,147.34,149.69,146.8,93059,147.82,20662997,148.291149
2017-06-07 04:00:00+00:00,149.12,149.88,147.7,85162,148.3,15842140,149.096898
2017-06-08 04:00:00+00:00,159.94,160.0,151.79,171754,153.46,29658286,156.307673
2017-06-09 04:00:00+00:00,149.6,168.5,142.75,598655,164.74,93116011,155.973153
2017-06-12 04:00:00+00:00,149.97,151.7,142.11,263726,145.88,43205987,147.519155
2017-06-13 04:00:00+00:00,151.4,154.77,145.65,225432,154.4,44093336,150.184387
2017-06-14 04:00:00+00:00,151.72,154.06,148.5,157838,151.52,30943423,151.470959
2017-06-15 04:00:00+00:00,152.37,153.6,146.5,136253,146.96,24520853,150.809185
2017-06-16 04:00:00+00:00,151.62,154.7,150.24,107920,152.76,26560145,152.290781
2017-06-19 04:00:00+00:00,157.32,157.53,153.26,110122,153.81,19886504,156.008543
2017-06-20 04:00:00+00:00,157.09,161.74,156.92,152546,159.03,28190557,159.065238
2017-06-21 04:00:00+00:00,159.47,159.62,155.7,94932,158.21,17461340,158.0231
2017-06-22 04:00:00+00:00,158.37,160.34,157.4,67957,159.8,12189315,159.025772
2017-06-23 04:00:00+00:00,153.83,159.32,153.22,128880,158.68,31814393,155.190947
2017-06-26 04:00:00+00:00,152.15,156.6,148.33,155764,155.16,26971374,152.052924
2017-06-27 04:00:00+00:00,146.58,151.79,146.35,155369,151.44,25806023,148.938609
2017-06-28 04:00:00+00:00,151.75,151.94,145.75,132810,149.32,25731419,149.61392
2017-06-29 04:00:00+00:00,146.68,150.72,144.08,151304,150.6,27078527,146.935252
2017-06-30 04:00:00+00:00,144.56,147.93,143.5,95815,147.38,19467524,145.512855
2017-07-03 04:00:00+00:00,139.33,145.6537,138.58,106293,145.05,18161429,141.39599
2017-07-05 04:00:00+00:00,143.05,144.22,141.13,122652,141.9,21031021,142.909459
2017-07-06 04:00:00+00:00,143.48,145.3799,139.76,113452,141.87,19088150,143.124193
2017-07-07 04:00:00+00:00,146.76,147.5,144.85,94675,145.78,16860281,146.498648
2017-07-10 04:00:00+00:00,153.7,154.0,148.6842,139684,149.74,24518154,151.484029
2017-07-11 04:00:00+00:00,155.88,156.19,152.15,105454,153.85,19360215,154.240322
2017-07-12 04:00:00+00:00,162.51,163.0,156.56,156952,158.3,29223787,160.391102
2017-07-13 04:00:00+00:00,160.63,166.3,158.75,202362,163.0,34834979,162.853341
2017-07-14 04:00:00+00:00,164.95,165.01,161.01,122629,161.65,23924807,163.492667
2017-07-17 04:00:00+00:00,164.25,167.5,161.75,123024,166.33,24023128,164.351236
2017-07-18 04:00:00+00:00,165.96,166.55,161.3,104652,161.78,19886783,165.010581
2017-07-19 04:00:00+00:00,165.1,167.4,164.61,90668,166.33,17582596,166.03094
2017-07-20 04:00:00+00:00,167.5,167.51,163.9121,88655,165.93,17994743,166.141312
2017-07-21 04:00:00+00:00,168.1,169.3,166.09,86024,166.67,16710984,168.070071
2017-07-24 04:00:00+00:00,166.15,168.78,165.72,90086,168.39,16757743,166.80421
2017-07-25 04:00:00+00:00,165.35,165.93,163.581,69712,165.22,13158117,165.116177
2017-07-26 04:00:00+00:00,167.26,169.927,165.85,84739,167.68,16972609,167.812305
2017-07-27 04:00:00+00:00,161.74,168.74,157.56,134418,168.27,19945916,162.908389
2017-07-28 04:00:00+00:00,164.39,165.38,159.28,80977,160.29,13435603,163.657687
2017-07-31 04:00:00+00:00,162.51,166.4,160.62,83126,164.94,14923558,163.164666
2017-08-01 04:00:00+00:00,164.49,164.56,161.0,63412,162.125,11378713,163.581533
2017-08-02 04:00:00+00:00,164.39,165.91,161.27,76944,165.75,12391906,163.65825
2017-08-03 04:00:00+00:00,166.48,166.63,163.68,75050,164.37,11451123,165.732781
2017-08-04 04:00:00+00:00,167.21,170.07,166.48,89330,167.4,15122812,168.276018
2017-08-07 04:00:00+00:00,172.35,172.37,168.0,108669,168.39,18433801,170.822919
2017-08-08 04:00:00+00:00,170.3,174.56,168.71,126814,173.89,19461835,171.429625
2017-08-09 04:00:00+00:00,172.11,172.21,167.67,100960,168.43,13754679,170.498667
2017-08-10 04:00:00+00:00,164.74,172.66,164.33,261655,172.16,33562187,167.245125
2017-08-11 04:00:00+00:00,155.96,159.0,152.91,288505,157.14,38288644,155.67994
2017-08-14 04:00:00+00:00,168.4,168.55,159.2,194156,159.67,32760584,164.250193
2017-08-15 04:00:00+00:00,166.98,169.67,165.59,114525,168.61,19691464,167.381207
2017-08-16 04:00:00+00:00,165.15,168.54,163.84,91285,167.59,15408477,166.000658
2017-08-17 04:00:00+00:00,161.47,165.5,161.38,88418,164.81,13599982,163.131404
2017-08-18 04:00:00+00:00,161.5,164.36,159.64,89967,163.67,15810116,162.472818
2017-08-21 04:00:00+00:00,159.15,162.95,157.37,91499,162.49,16230433,159.520858
2017-08-22 04:00:00+00:00,162.55,162.79,159.71,71339,160.49,11648587,161.661392
2017-08-23 04:00:00+00:00,165.8,166.25,160.85,79613,161.2,15557749,164.536976
2017-08-24 04:00:00+00:00,165.19,167.28,164.12,70784,167.1,12197232,165.62934
2017-08-25 04:00:00+00:00,163.81,166.58,163.55,67355,166.17,9387454,164.71914
2017-08-28 04:00:00+00:00,164.97,165.1,162.33,59010,164.59,10447093,164.115402
2017-08-29 04:00:00+00:00,164.7,165.58,162.261,61207,162.59,8454481,164.426376
2017-08-30 04:00:00+00:00,165.68,166.13,164.27,69637,165.5,10109730,165.245107
2017-08-31 04:00:00+00:00,169.44,169.6,166.2,90510,166.5,16811795,168.73779
2017-09-01 04:00:00+00:00,170.46,171.9,169.6,71959,169.95,11519125,170.663898
2017-09-05 04:00:00+00:00,165.91,168.5843,163.5625,114845,168.38,17899412,166.236989
2017-09-06 04:00:00+00:00,165.81,167.8,164.4,65734,167.24,10236458,166.03716
2017-09-07 04:00:00+00:00,166.58,167.89,164.95,55006,166.49,9057535,166.595809
2017-09-08 04:00:00+00:00,163.69,166.71,162.71,83486,166.11,12767932,164.026684
2017-09-11 04:00:00+00:00,169.0,169.4325,165.32,87445,165.54,14836947,168.210043
2017-09-12 04:00:00+00:00,169.61,170.0,166.97,72967,170.0,10680968,168.398174
2017-09-13 04:00:00+00:00,170.37,171.54,167.28,87857,168.59,14924326,169.90206
2017-09-14 04:00:00+00:00,169.4,172.56,167.8,81621,168.79,13314620,170.642553
2017-09-15 04:00:00+00:00,180.11,180.11,172.65,198908,172.86,35907672,177.707724
2017-09-18 04:00:00+00:00,187.55,191.2,184.86,271504,185.14,43081692,187.957113
2017-09-19 04:00:00+00:00,187.35,189.85,184.615,137947,185.51,22753815,187.581478
2017-09-20 04:00:00+00:00,185.84,189.42,184.21,120629,187.5,18562158,186.548146
2017-09-21 04:00:00+00:00,180.76,182.7,177.61,184381,181.64,27493531,180.08617
2017-09-22 04:00:00+00:00,179.0,182.31,178.6,83677,180.3,12626724,180.127035
2017-09-25 04:00:00+00:00,171.0,177.8,170.16,145607,177.75,23330106,172.677824
2017-09-26 04:00:00+00:00,171.96,178.68,170.35,172137,176.45,28717856,174.524091
2017-09-27 04:00:00+00:00,175.73,176.27,172.75,120886,175.62,18450384,174.518141
2017-09-28 04:00:00+00:00,175.68,176.18,173.76,75348,176.02,11556717,175.013571
2017-09-29 04:00:00+00:00,178.77,179.73,177.25,98486,179.08,16075271,178.633271
2017-10-02 04:00:00+00:00,179.0,181.98,177.0,90845,181.0,13045484,179.236194
2017-10-03 04:00:00+00:00,179.37,180.58,177.58,62899,179.25,10008685,179.268834
2017-10-04 04:00:00+00:00,180.87,181.77,178.14,75427,179.62,10979019,180.396716
2017-10-05 04:00:00+00:00,180.77,182.0,179.56,72139,181.86,11300921,180.578422
2017-10-06 04:00:00+00:00,181.3,181.84,179.0,53457,179.65,8317414,180.727237
2017-10-09 04:00:00+00:00,185.39,186.73,182.03,90971,182.79,14559220,185.191869
2017-10-10 04:00:00+00:00,188.93,192.95,187.26,164273,191.43,25037252,189.52934
2017-10-11 04:00:00+00:00,190.94,191.0,187.74,91977,189.6,13646711,190.021519
2017-10-12 04:00:00+00:00,191.03,193.09,189.9301,91246,191.08,13682867,191.459018
2017-10-13 04:00:00+00:00,194.59,195.0,191.65,98255,193.55,16149808,193.849999
2017-10-16 04:00:00+00:00,197.93,198.048,193.24,92477,195.8,14847050,196.124917
2017-10-17 04:00:00+00:00,197.75,198.9,196.35,75777,197.09,12293203,197.642779
2017-10-18 04:00:00+00:00,197.58,198.14,193.32,88954,198.11,14574250,196.153033
2017-10-19 04:00:00+00:00,197.8,198.0,192.4501,90423,194.44,14810286,196.247599
2017-10-20 04:00:00+00:00,196.9,199.59,196.54,70162,198.49,11939405,197.894123
2017-10-23 04:00:00+00:00,196.62,198.85,195.8,65308,197.78,11280207,197.307607
2017-10-24 04:00:00+00:00,198.68,198.75,195.94,62443,196.99,10559930,197.817295
2017-10-25 04:00:00+00:00,193.66,199.22,191.17,138255,197.08,21209318,194.711103
2017-10-26 04:00:00+00:00,195.69,196.16,193.81,56788,194.95,8394107,195.268041
2017-10-27 04:00:00+00:00,201.86,201.87,196.75,102592,197.8,14781333,199.468311
2017-10-30 04:00:00+00:00,203.84,206.0899,201.22,98799,201.86,12956932,204.056053
2017-10-31 04:00:00+00:00,206.81,207.89,204.9,75343,205.13,10857536,206.633559
2017-11-01 04:00:00+00:00,207.2,209.97,204.6,97543,209.35,12939408,207.692854
2017-11-02 04:00:00+00:00,205.94,207.81,203.65,70026,206.0,8799991,205.708757
2017-11-03 04:00:00+00:00,208.69,208.69,205.341,72036,207.2,9180559,207.4263
2017-11-06 05:00:00+00:00,209.63,209.98,206.7,74727,207.2,10128095,208.745221
2017-11-07 05:00:00+00:00,212.03,212.9,210.0556,79399,210.55,11107234,211.58404
2017-11-08 05:00:00+00:00,209.16,212.0,207.2401,99380,211.85,13460432,209.182909
2017-11-09 05:00:00+00:00,205.32,206.33,200.37,200819,205.27,24971852,203.943308
2017-11-10 05:00:00+00:00,216.14,218.67,211.63,219218,213.08,31894462,216.045582
2017-11-13 05:00:00+00:00,212.63,217.17,212.01,115160,216.14,14986596,213.867684
2017-11-14 05:00:00+00:00,214.18,214.8,211.23,96125,212.89,13898971,213.483517
2017-11-15 05:00:00+00:00,209.98,212.0,207.8,102185,211.95,12958598,209.775665
2017-11-16 05:00:00+00:00,211.61,214.2,211.25,74927,212.98,11424404,212.873588
2017-11-17 05:00:00+00:00,211.36,215.35,210.75,96138,213.92,13356730,212.901486
2017-11-20 05:00:00+00:00,214.08,214.57,210.5,77399,211.99,10503367,213.235672
2017-11-21 05:00:00+00:00,216.05,216.52,214.4,70174,215.85,10477899,215.628871
2017-11-22 05:00:00+00:00,214.93,217.0,213.61,62967,217.0,9444021,214.850054
2017-11-24 05:00:00+00:00,216.96,217.0,214.6,35085,215.59,4756590,216.220589
2017-11-27 05:00:00+00:00,214.14,217.36,214.01,72210,217.31,11720479,214.967056
2017-11-28 05:00:00+00:00,210.71,214.73,208.24,102437,214.35,13358774,211.220882
2017-11-29 05:00:00+00:00,196.42,210.1226,191.23,315466,210.01,35408513,198.067662
2017-11-30 05:00:00+00:00,200.71,202.68,196.65,149000,199.2,22129725,199.975663
2017-12-01 05:00:00+00:00,197.68,200.13,192.47,130170,199.31,20684276,196.873583
2017-12-04 05:00:00+00:00,186.66,200.3,184.5,215025,200.05,31491763,189.422262
2017-12-05 05:00:00+00:00,187.74,192.7,180.58,156329,182.4,26153380,188.6943
2017-12-06 05:00:00+00:00,189.26,190.14,184.84,87088,185.7,12129839,188.411487
2017-12-07 05:00:00+00:00,191.99,193.6,190.12,92509,191.96,14131265,191.778753
2017-12-08 05:00:00+00:00,191.49,194.78,191.15,84135,194.01,11924695,192.63542
2017-12-11 05:00:00+00:00,194.66,194.78,191.42,66659,192.06,9641045,193.077117
2017-12-12 05:00:00+00:00,190.84,193.84,189.89,74811,192.9,11744995,191.591229
2017-12-13 05:00:00+00:00,186.18,192.55,185.88,107332,192.5,14226737,188.453201
2017-12-14 05:00:00+00:00,186.47,189.34,184.6,77985,185.92,11413830,187.168178
2017-12-15 05:00:00+00:00,191.56,192.38,185.62,91984,188.251,19365109,189.936015
2017-12-18 05:00:00+00:00,197.9,198.02,192.0,87161,193.2,12433114,195.90833
2017-12-19 05:00:00+00:00,196.11,197.73,194.96,67788,197.52,9838899,196.422531
2017-12-20 05:00:00+00:00,196.8,198.07,194.55,53374,197.7,7647438,196.463209
2017-12-21 05:00:00+00:00,195.89,197.95,195.55,50044,196.94,7895511,196.622345
2017-12-22 05:00:00+00:00,195.27,195.65,191.25,80085,194.4,12024146,193.308117
2017-12-26 05:00:00+00:00,197.44,197.75,191.82,53319,193.03,9488423,195.594747
2017-12-27 05:00:00+00:00,197.17,199.97,196.31,58695,196.9,8588696,198.215871
2017-12-28 05:00:00+00:00,197.4,199.38,197.1514,39990,198.13,6260780,198.205968
2017-12-29 05:00:00+00:00,193.5,198.46,193.5,49296,198.46,7518039,195.343698
2018-01-02 05:00:00+00:00,199.35,199.5,194.5,65738,195.78,9584197,197.625363
2018-01-03 05:00:00+00:00,212.47,213.7,203.75,161260,204.1,23466414,209.620102
2018-01-04 05:00:00+00:00,213.59,218.05,212.69,111298,215.76,15230764,214.650113
2018-01-05 05:00:00+00:00,215.4,216.91,211.08,104264,214.19,15133009,214.357223
2018-01-08 05:00:00+00:00,222.0,225.0,218.58,159609,220.26,23024404,222.641038
2018-01-09 05:00:00+00:00,221.94,223.82,218.64,94658,222.22,13013113,221.591145
2018-01-10 05:00:00+00:00,223.68,223.82,216.0,104856,218.2,15019040,220.857748
2018-01-11 05:00:00+00:00,224.019,226.27,223.21,80425,225.0,10620292,224.598004
2018-01-12 05:00:00+00:00,222.759,224.99,221.34,73563,223.6,9560080,223.35161
2018-01-16 05:00:00+00:00,220.11,227.51,216.69,136822,224.05,17986928,222.516925
2018-01-17 05:00:00+00:00,224.72,225.12,216.9,101893,220.7,13942387,221.274184
2018-01-18 05:00:00+00:00,224.44,226.64,222.68,76695,223.94,10756754,225.029678
2018-01-19 05:00:00+00:00,230.11,231.09,227.0,107485,228.09,15935244,229.406428
2018-01-22 05:00:00+00:00,233.69,233.76,228.1,79635,230.43,14260753,231.613866
2018-01-23 05:00:00+00:00,238.91,239.83,235.101,91888,235.85,12331996,238.145919
2018-01-24 05:00:00+00:00,235.8,240.4936,233.55,107395,239.04,15391916,237.003022
2018-01-25 05:00:00+00:00,236.35,239.75,235.75,82993,238.0,10777352,237.667814
2018-01-26 05:00:00+00:00,243.33,243.34,237.6,92359,238.12,14000691,241.459682
2018-01-29 05:00:00+00:00,246.85,248.11,240.61,93817,242.74,11823576,245.354668
2018-01-30 05:00:00+00:00,242.72,246.42,238.41,126477,241.11,14899166,242.595826
2018-01-31 05:00:00+00:00,245.8,249.27,244.45,112849,245.77,12743919,246.992597
2018-02-01 05:00:00+00:00,240.5,246.9,238.06,124275,238.52,13541603,242.549424
2018-02-02 05:00:00+00:00,233.52,237.97,231.17,211142,237.0,18496830,234.77926
2018-02-05 05:00:00+00:00,213.7,233.23,205.0,281069,227.0,30057423,222.912751
2018-02-06 05:00:00+00:00,225.58,225.7,204.0,246411,204.4,29058338,218.186734
2018-02-07 05:00:00+00:00,228.8,234.97,226.7,172931,229.58,20680437,230.515152
2018-02-08 05:00:00+00:00,217.52,235.22,217.51,263902,233.88,29342564,225.225813
2018-02-09 05:00:00+00:00,232.08,238.89,217.52,357846,238.25,42778343,228.607131
2018-02-12 05:00:00+00:00,228.03,235.48,225.0305,221991,235.355,27883003,228.78766
2018-02-13 05:00:00+00:00,232.63,234.5,225.25,142085,226.56,15943930,231.982522
2018-02-14 05:00:00+00:00,241.42,242.5925,230.55,166028,231.0,19075901,238.657645
2018-02-15 05:00:00+00:00,246.5,248.37,241.52,153070,244.785,17899637,245.781714
2018-02-16 05:00:00+00:00,243.84,250.0,243.47,138294,245.4,16403983,246.780457
2018-02-20 05:00:00+00:00,249.08,251.87,244.6,158273,244.75,17504684,249.374356
2018-02-21 05:00:00+00:00,241.51,251.9675,241.36,237459,251.795,22749665,245.789204
2018-02-22 05:00:00+00:00,242.15,245.63,239.5,134436,242.73,13784449,242.794972
2018-02-23 05:00:00+00:00,245.93,245.93,242.5201,99393,244.47,10758123,244.589227
2018-02-26 05:00:00+00:00,246.58,247.98,244.06,99499,247.8,12357086,245.932694
2018-02-27 05:00:00+00:00,246.06,248.91,245.13,134085,245.5,12026542,246.997584
2018-02-28 05:00:00+00:00,242.0,248.1,241.53,126599,246.5,13935587,243.874625
2018-03-01 05:00:00+00:00,232.21,244.09,228.1248,269682,241.91,26478434,234.362558
2018-03-02 05:00:00+00:00,236.54,236.8,221.85,235607,227.86,23569513,230.070738
2018-03-05 05:00:00+00:00,235.65,237.25,229.521,145652,234.48,15984438,234.36371
2018-03-06 05:00:00+00:00,242.16,242.94,237.36,154333,239.1,16344090,240.890545
2018-03-07 05:00:00+00:00,241.84,243.95,237.95,121063,238.0,15016274,241.109993
2018-03-08 05:00:00+00:00,241.18,242.95,239.3907,86871,242.95,10659283,240.936593
2018-03-09 05:00:00+00:00,245.33,245.85,242.4501,116298,243.1,13097425,244.519195
2018-03-12 04:00:00+00:00,249.76,253.0,246.6723,148648,247.0,15604875,250.728852
2018-03-13 04:00:00+00:00,247.71,254.5,246.04,140191,251.49,15933894,250.11338
2018-03-14 04:00:00+00:00,248.74,250.55,246.22,108590,249.45,14188699,248.337549
2018-03-15 04:00:00+00:00,249.34,252.62,247.64,91278,249.07,10331993,250.116736
2018-03-16 04:00:00+00:00,250.48,251.25,248.48,74112,250.0,11294492,250.062878
2018-03-19 04:00:00+00:00,241.0,249.35,237.0,183878,248.18,18548067,241.959037
2018-03-20 04:00:00+00:00,249.58,251.15,241.12,123438,241.12,14266510,246.841883
2018-03-21 04:00:00+00:00,248.56,252.0,247.33,113067,249.32,11262669,250.019922
2018-03-22 04:00:00+00:00,241.85,247.88,240.341,144346,246.0,15079746,243.830817
2018-03-23 04:00:00+00:00,232.97,242.67,232.52,202545,242.4,19006688,236.210369
2018-03-26 04:00:00+00:00,244.48,244.53,235.9,142070,238.0,16704836,240.979819
2018-03-27 04:00:00+00:00,225.52,250.0,219.845,356403,247.75,35917431,233.81309
2018-03-28 04:00:00+00:00,221.35,229.39,217.0,222290,224.13,24317031,221.990249
2018-03-29 04:00:00+00:00,231.59,235.5,220.7002,211184,224.105,24460303,229.415873
2018-04-02 04:00:00+00:00,221.05,234.65,217.5,238123,228.74,23740868,223.758249
2018-04-03 04:00:00+00:00,225.35,230.35,221.35,148676,227.8,17308474,225.620148
2018-04-04 04:00:00+00:00,226.24,226.6606,214.0,180903,215.01,20546812,220.656262
2018-04-05 04:00:00+00:00,221.38,229.13,218.49,164939,228.6,18013755,223.157096
2018-04-06 04:00:00+00:00,214.25,221.6,213.0735,167353,217.23,17299063,216.55295
2018-04-09 04:00:00+00:00,215.41,221.97,214.6,120736,216.8,12889599,218.761095
2018-04-10 04:00:00+00:00,227.91,229.0,222.41,177313,224.72,19713196,226.157845
2018-04-11 04:00:00+00:00,226.24,228.976,224.921,104763,227.31,12041717,226.903119
2018-04-12 04:00:00+00:00,234.6,235.32,228.2149,126881,230.0,15373047,232.507448
2018-04-13 04:00:00+00:00,231.5,237.51,229.55,128740,237.17,13005212,232.838454
2018-04-16 04:00:00+00:00,231.49,232.84,227.68,83740,231.772,9336269,230.701471
2018-04-17 04:00:00+00:00,237.54,238.4,231.35,98420,233.6,11555684,235.173543
2018-04-18 04:00:00+00:00,236.37,239.25,232.77,92767,235.5,10059290,236.501591
2018-04-19 04:00:00+00:00,229.04,233.1,226.8,109725,231.7452,12429688,229.592954
2018-04-20 04:00:00+00:00,228.71,232.1,227.45,80617,228.69,10708191,229.441833
2018-04-23 04:00:00+00:00,223.88,231.5,222.83,103349,229.45,11596216,226.323082
2018-04-24 04:00:00+00:00,221.2,228.8,218.56,100339,224.92,10765850,223.311874
2018-04-25 04:00:00+00:00,216.66,221.575,210.3,149274,220.0,15461567,215.782011
2018-04-26 04:00:00+00:00,225.22,225.55,220.53,96420,223.2,10084632,223.817207
2018-04-27 04:00:00+00:00,226.33,230.3,224.62,104920,229.5,10405929,227.150435
2018-04-30 04:00:00+00:00,224.9,229.0,224.12,76706,226.99,8865769,225.827899
2018-05-01 04:00:00+00:00,227.14,227.25,222.2,72698,224.57,6542442,224.787178
2018-05-02 04:00:00+00:00,226.31,227.0,226.31,2,227.0,362289,226.492342
2018-05-03 04:00:00+00:00,232.99,232.99,227.55,230,227.55,312289,231.570118
2018-05-04 04:00:00+00:00,239.06,239.1889,231.13,101605,231.83,10514476,236.551981
2018-05-07 04:00:00+00:00,248.68,250.99,242.89,159085,243.2947,17815371,248.370191
2018-05-08 04:00:00+00:00,250.4,250.51,246.71,112661,248.69,13363841,249.090327
2018-05-09 04:00:00+00:00,255.78,255.87,250.11,133101,251.21,15611032,253.56868
2018-05-10 04:00:00+00:00,260.13,260.5,257.2,220015,257.92,25504935,258.82787
2018-05-11 04:00:00+00:00,254.53,259.79,250.54,256737,252.73,31364142,255.583731
2018-05-14 04:00:00+00:00,255.36,258.49,254.4,106642,256.07,13795767,256.510423
2018-05-15 04:00:00+00:00,245.56,252.9,241.5,225219,252.79,24887172,245.790513
2018-05-16 04:00:00+00:00,246.01,248.52,242.51,106477,244.0,14511866,245.980033
2018-05-17 04:00:00+00:00,247.71,251.5,245.43,110690,246.084,13277222,248.674669
2018-05-18 04:00:00+00:00,245.94,252.37,245.74,115230,249.81,12548875,248.949843
2018-05-21 04:00:00+00:00,244.24,250.03,240.49,136618,249.88,16500444,244.775883
2018-05-22 04:00:00+00:00,242.7,245.7999,240.25,101478,244.78,13333855,242.545556
2018-05-23 04:00:00+00:00,247.54,247.59,240.25,86843,240.28,11742962,244.600574
2018-05-24 04:00:00+00:00,247.69,249.4,245.241,90365,247.39,11355183,247.630099
2018-05-25 04:00:00+00:00,249.28,249.94,246.76,64957,248.2,7868109,248.929383
2018-05-29 04:00:00+00:00,248.59,251.34,246.7,81389,248.55,9349518,249.03571
2018-05-30 04:00:00+00:00,252.99,253.34,248.9515,89929,249.95,10077373,251.824551
2018-05-31 04:00:00+00:00,252.19,255.2,251.27,100744,251.7,13925280,253.375737
2018-06-01 04:00:00+00:00,257.62,257.87,253.65,93266,254.0,11004309,256.255892
2018-06-04 04:00:00+00:00,264.85,265.74,257.7,130964,259.0,16624448,262.51415
2018-06-05 04:00:00+00:00,265.07,266.59,263.17,94456,264.84,10183324,265.026591
2018-06-06 04:00:00+00:00,265.15,265.28,260.77,82255,261.43,9918982,263.562107
2018-06-07 04:00:00+00:00,262.9,265.4785,259.25,97181,265.0,9818162,262.404763
2018-06-08 04:00:00+00:00,262.28,264.0,259.2,78263,259.96,9772067,262.195853
2018-06-11 04:00:00+00:00,260.62,263.45,260.1,67546,261.77,7128668,261.273589
2018-06-12 04:00:00+00:00,262.58,263.07,259.66,76292,261.69,8509752,261.755552
2018-06-13 04:00:00+00:00,262.4,265.67,262.031,85136,262.64,8951757,263.910179
2018-06-14 04:00:00+00:00,266.91,269.2,263.62,108893,264.22,11065733,267.115096
2018-06-15 04:00:00+00:00,265.26,267.48,263.3484,92281,264.6,12789714,265.429581
